Date,Open,High,Low,Close,Volume,returnsClosePrevRaw1,returnsOpenPrevRaw1,returnsClosePrevRaw10,returnsOpenPrevRaw10,returnsClosePrevMktres1,returnsClosePrevMktres10,returnsOpenPrevMktres1,returnsOpenPrevMktres10
2017-05-23,82.32,82.889999,82.239998,71.812691,6857200,0.0035242630315583945,0.0025575325471010046,0.012754445724580066,-0.007714549273319049,0.0016333192447356162,-0.0011843054021801244,0.0006449154533245218,-0.023638082537425564
2017-05-24,82.41999799999999,82.540001,82.010002,71.56049300000001,8136000,-0.00351188622077947,0.0012147473275023746,0.004639109542098119,0.0036531294330321984,-0.005904315114989229,-0.008987239511897841,-0.0006865468714309325,-0.01101540923788821
2017-05-25,82.33000200000001,82.709999,81.519997,71.090912,12370900,-0.006562014602107369,-0.0010919194635261587,-0.01041040742574928,-0.0031480083859065644,-0.00879871022367935,-0.02426524134339453,-0.005414511238522109,-0.017768460471816863
2017-05-26,81.610001,81.800003,80.83000200000001,70.91699200000001,8227100,-0.0024464449126774257,-0.00874530526550954,-0.012113875393412465,-0.009467144185788978,-0.0036179747134160254,-0.026077898190968327,-0.00951685384332872,-0.02443571870437647
2017-05-30,81.279999,81.339996,81.040001,70.525665,8973600,-0.005518099244818608,-0.004043646562386316,-0.02053135794321448,-0.020722903614457833,-0.0057965944426744765,-0.03195043083647876,-0.0038258671820389,-0.034370456364607345
2017-05-31,80.940002,80.949997,80.470001,70.003899,13572300,-0.007398242894980145,-0.004183034008157338,-0.024833420875197798,-0.023642942734790173,-0.00816979816285968,-0.036996580223359124,-0.004837161335686435,-0.037573285976671755
2017-06-01,80.370003,80.900002,80.190002,70.177826,9884100,0.002484533040080894,-0.007042240992284787,-0.015733547647700075,-0.026408236472141744,-0.0010563954212882204,-0.033426152686438095,-0.006980031935886059,-0.04358406927901231
2017-06-02,80.589996,80.68,79.260002,69.13428499999999,21687300,-0.014869953366751565,0.002737252604059215,-0.027522885063002267,-0.014430733071935986,-0.017003110829792546,-0.04296429768183012,-0.0014599044099574965,-0.03043808577795412
2017-06-05,79.440002,80.389999,79.400002,69.673439,11527100,0.00779864867337543,-0.014269686773529466,-0.02209209077030172,-0.031219487804877932,0.006638519683917571,-0.04067813574787589,-0.0164704606306097,-0.04637651482250778
2017-06-06,80.300003,81.32,80.220001,70.621323,12208600,0.013604667913693858,0.010825792778806687,-0.013124140997743061,-0.022043575422681982,0.01243364811165783,-0.037837763069405075,0.010883927643312061,-0.044823598075067105
2017-06-07,81.050003,81.400002,80.339996,70.360435,13096500,-0.003694181713361666,0.009339974744459134,-0.02022283220106602,-0.015427563168124214,-0.005546142438172624,-0.04589498326781031,0.007764760220492671,-0.039232291581576775
2017-06-08,80.910004,81.08000200000001,80.489998,70.108253,11720700,-0.003584144981479853,-0.0017273164073787761,-0.020293879193929,-0.01832072357002479,-0.005247537731366426,-0.049171648761307966,-0.0028509665286197187,-0.04428322497278869
