Date,Open,High,Low,Close,Volume,returnsClosePrevRaw1,returnsOpenPrevRaw1,returnsClosePrevRaw10,returnsOpenPrevRaw10,returnsClosePrevMktres1,returnsClosePrevMktres10,returnsOpenPrevMktres1,returnsOpenPrevMktres10
2017-05-23,68.720001,68.75,68.379997,65.482628,15425800,0.0033599871928109426,0.012225688794015088,0.00048737425063660744,-0.0020331106297835078,0.0012241803718812541,0.025648739931409252,0.010320147835599392,0.033441557547734514
2017-05-24,68.870003,68.879997,68.449997,65.568451,14593900,0.0013106224142376277,0.002182799735407359,-0.002103621956326962,-0.0017393100953562168,-0.0026710694349471463,0.01153918626782617,0.00029042367599922615,0.02258398236643925
2017-05-25,68.970001,69.879997,68.910004,66.378876,21854100,0.01235998391970572,0.0014519819318143945,0.02277326909834554,0.008923346856007264,0.008539934486393397,0.026522852248391172,-0.0028723341367509706,0.016751242565110073
2017-05-26,69.800003,70.220001,69.519997,66.703026,19827900,0.0048833306547702016,0.012034246599474496,0.028970277173968384,0.01734443933326868,0.0056064096588811846,0.03072654944409613,0.011284642838000371,0.02037514350801934
2017-05-30,69.790001,70.410004,69.769997,67.132111,17072800,0.006432766633405862,-0.00014329512278099532,0.034832702194641074,0.02421488148246076,0.010128299960569076,0.048809525052105986,0.00015661553403836488,0.033126111082669135
2017-05-31,70.529999,70.739998,69.809998,66.588623,30436400,-0.008095797851493058,0.010603209476956366,0.006194943535414943,0.03370945183748564,-0.006155877170355229,0.0201330200487635,0.010036421149284602,0.047009600063542656
2017-06-01,70.239998,70.610001,69.449997,66.836517,21603600,0.0037227680770632876,-0.004111739743538068,0.038826145483246366,0.019596443890208093,-0.004003917315153898,0.0076894315608692625,-0.003949337561365321,0.019658714405012725
2017-06-02,70.440002,71.860001,70.239998,68.419235,34770300,0.023680438045567298,0.002847437438708411,0.05981385513768789,0.04510385622837232,0.020313799334481263,0.02820971302277314,-0.0017381947960721186,0.010417785311809317
2017-06-05,71.970001,72.889999,71.809998,68.91503900000001,33316800,0.007246558661464286,0.021720598474713082,0.06780908461364588,0.06622223703703689,0.009378184328533969,0.04977719515712039,0.019273669571856573,0.037174954125769065
2017-06-06,72.300003,72.620003,72.269997,69.143867,31511100,0.0033204363419137017,0.004585271577250749,0.059459457057548404,0.06495808020265259,0.00700396842760749,0.05564045300689639,0.006456580937433303,0.057792372244595804
