Date,Open,High,Low,Close,Volume,returnsClosePrevRaw1,returnsOpenPrevRaw1,returnsClosePrevRaw10,returnsOpenPrevRaw10,returnsClosePrevMktres1,returnsClosePrevMktres10,returnsOpenPrevMktres1,returnsOpenPrevMktres10
2017-05-23,44.68,44.84,44.52,42.219189,6873700,-0.001568244322410095,0.007895285003596486,-0.020228561257371158,-0.018021978021978025,-0.00366596171336363,-0.018682896643492746,0.00595854547332023,-0.014690016623333288
2017-05-24,44.650002,44.880001,44.5,42.475006,7653600,0.006059258978186488,-0.0006713965980303938,-0.01537420805150469,-0.019112434094903374,0.002241938022948932,-0.01888827858031148,-0.0026063077677990756,-0.020546131466640593
2017-05-25,44.990002000000004,45.299999,44.830002,42.825565000000005,7597600,0.008253300776461359,0.0076147812938509585,0.0008856523386293613,-0.009249020039638678,0.004618038297215721,-0.006942021426394187,0.002126587702059226,-0.017105419190561934
2017-05-26,45.209998999999996,45.450001,45.060001,42.882412,6899700,0.001327408056379431,0.004889908651259711,0.003992988926917462,0.0044434794242826925,0.0018407932188211555,-0.004791074049805298,0.004574897801647753,-0.004842025046826067
2017-05-30,45.110001000000004,45.459998999999996,45.110001000000004,43.034003999999996,10769800,0.0035350623467726994,-0.0022118558330423976,0.002206418917958919,-0.0028735851956859237,0.006696851840770041,-0.0003194179059048431,-0.0009164805235432269,-0.009842927724099743
2017-05-31,45.419998,45.549999,45.259997999999996,43.005581,14757600,-0.0006604777003784701,0.006872023789137094,0.0022080672359852116,0.001322685156025294,0.0008361804320626619,0.0015153709581395489,0.006810247197557455,-0.003349838009215256
2017-06-01,45.52,45.799999,45.360001000000004,43.384567,8138900,0.00881248412851332,0.0022017174021011776,0.03527017050832448,0.0050783615571128315,0.0014387161769678159,0.007172955453850122,0.003181430923131434,-0.004515326637681109
2017-06-02,45.880001,46.07,45.48,43.261395,11794600,-0.00283907408825812,0.007908633567662582,0.03373314210285128,0.041307307278545036,-0.005964595177871183,0.005250503970543113,0.002171300501839242,0.011520386908293916
2017-06-05,45.689999,46.0,45.669998,43.507740000000005,8617300,0.005694337873293431,-0.004141281513921458,0.03633484372313989,0.033476589764229736,0.0072033782511420254,0.018191261392859624,-0.006789256647705532,0.007942014009736275
2017-06-06,45.73,45.84,45.599998,43.214024,7449500,-0.006750890761046291,0.0008754869966181023,0.021958376609591213,0.031581275362901895,-0.0037618085895817265,0.013380759489033079,0.004290442008355592,0.020342520164277646
2017-06-07,45.619999,45.650002,45.139998999999996,43.01506,7688700,-0.004604153503501629,-0.0024054450032801045,0.018850930556719048,0.021038473589973128,-0.006362166870190989,0.010915506421535015,-0.0034859192798428404,0.010873488905758809
2017-06-08,45.400002,45.860001000000004,45.310001,43.034003999999996,12889500,0.00044040389575172867,-0.004822380640560731,0.013160633808974476,0.016797311677612115,0.00026164295013783915,0.009955892373299566,-0.004187246701771249,0.009748558285517083
2017-06-09,45.400002,45.669998,44.68,42.664494,12188400,-0.008586465716738712,0.0,-0.0037610945704978915,0.009113135847382159,-0.012903985491128062,-0.008575963512932107,-0.0018478061992997907,0.007458545215867991
2017-06-12,44.650002,44.849998,43.740002000000004,42.493946,16189900,-0.003997422306238896,-0.016519823060800798,-0.009058865438819064,-0.012386574040844311,-0.0021251687825767055,-0.012168737217339676,-0.01899273873244647,-0.01763555062929063
