Date,Open,High,Low,Close,Volume,returnsClosePrevRaw1,returnsOpenPrevRaw1,returnsClosePrevRaw10,returnsOpenPrevRaw10,returnsClosePrevMktres1,returnsClosePrevMktres10,returnsOpenPrevMktres1,returnsOpenPrevMktres10
2017-05-23,43.709998999999996,44.169998,43.619999,41.246506,4672400,-0.00114327322830432,0.010168685001155309,-0.022162148258228487,-0.02105269782518715,-0.003156280128754827,-0.025365417415146453,0.00823755864874891,-0.021411334115310206
2017-05-24,43.790001000000004,43.790001000000004,43.400002,41.104858,4585400,-0.0034341817946954567,0.0018302905932348068,-0.021797650607093266,-0.02035794137901692,-0.006600099424586264,-0.028698427959516715,-0.00010413779908445154,-0.02466188980191012
2017-05-25,43.779999,44.0,43.439999,41.501457,4473400,0.009648470261106379,-0.00022840830718429128,0.002051937160366224,-0.013741834055909785,0.006553892745087002,-0.007788188212049999,-0.005302025924735032,-0.023688839357386443
2017-05-26,43.919998,44.849998,43.830002,42.219120000000004,8624100,0.01729247722555871,0.0031977844494697205,0.017061085571767665,0.0004554897286792592,0.017107028153106607,0.006438319193304316,0.0027174996675379103,-0.011881448853542236
2017-05-30,44.459998999999996,45.099998,44.209998999999996,42.492962,8119700,0.006486208144556249,0.012295105295769826,0.02179820485767814,0.012295105295769826,0.007991731482402568,0.01711304460863857,0.013054094059779494,0.0009571560432150043
2017-05-31,45.200001,45.75,45.18,43.116184000000004,10449800,0.014666475827220582,0.016644219897530954,0.045090255239105925,0.013680219780219716,0.014936905065570948,0.04342979379307572,0.016289439163321266,0.003444713023510803
2017-06-01,45.52,46.099998,45.470001,43.531677,7385500,0.009636590288231384,0.007079623737176632,0.0701020100033598,0.0418860389536746,0.004083637029924389,0.03850277402449297,0.00754607139750693,0.03133153332289264
2017-06-02,46.330002,46.549999,46.150002,43.909393,6885700,0.008676807925410257,0.017794420035149416,0.08189866847749427,0.07319907682182425,0.005899645650088776,0.046418805681260805,0.01241059651322484,0.038851798775655956
2017-06-05,46.57,46.75,46.380001,44.022701,7810600,0.0025804957039601284,0.005180185401243875,0.08016668682755945,0.0792583509034368,0.0032075470757271934,0.06228836886577182,0.0025526310964525223,0.048312251175214344
2017-06-06,46.580002,46.700001,46.32,43.777198999999996,6048300,-0.005576713705049641,0.00021477345930853708,0.06014191118086831,0.07649646406286092,-0.003855795843318115,0.06177172389827745,0.0032835200787652815,0.07173057788654297
2017-06-07,46.380001,46.599998,46.23,43.966057,4358400,0.004314072263965629,-0.0042937095623138966,0.06593409390846339,0.061084467194794545,0.002531168818434905,0.06990316500502221,-0.00542491931186762,0.05913096790099643
2017-06-08,46.560001,46.98,45.919998,44.117138,8364400,0.0034363099697567456,0.003880983098728308,0.07328282219099247,0.0632564498000352,0.002843047476653258,0.08844265176361087,0.0043580213878151785,0.06838155256798212
2017-06-09,46.810001,47.310001,46.66,44.655384000000005,9117300,0.012200383442824592,0.0053694156922377,0.07599557287832104,0.06920973205138736,0.008169863086059583,0.09022211832590092,0.0035205284123221406,0.08689177650976015
2017-06-12,47.290001000000004,47.720001,47.169998,44.542065,7365500,-0.0025376335359696967,0.010254218964874662,0.05502116102846277,0.07673049074364724,-0.0010868948432431868,0.07532739613155844,0.007741101588429802,0.09010284882385709
2017-06-13,47.240002000000004,47.669998,47.200001,44.815909999999995,7163700,0.006148008629595303,-0.0010572848158747483,0.05466665279770333,0.0625281840424694,0.0018747338266202223,0.05199609207565015,-0.00048474630964510804,0.0736474997917343
2017-06-14,47.459998999999996,47.869999,47.450001,44.985886,6076900,0.0037927602050256137,0.004657006576756606,0.04336427361011341,0.049999954646018585,0.0016412634270396684,0.029533501774602032,0.00034531585013001164,0.04782486671849849
2017-06-15,47.580002,48.34,47.369999,45.439137,9366700,0.010075404539103605,0.002528508270722929,0.043817746787012224,0.0452548769771528,0.011277796153886488,0.056771190987567104,0.004357439410901016,0.048537522608664924
